event,gender,clas_s,heat,typ,wind,name,year,position,school,mark,points
200 Meter Dash,Boys,3,,Finals,17.3.2,Malique Dennis,23,--,Jamaica College,TR,0
200 Meter Dash,Girls,1,,Finals,-2.0,Alana Reid,23,1,Hydel High,23.08,9
200 Meter Dash,Girls,1,,Finals,-2.0,Mickayla Gardener,23,2,Wolmer's Gir,23.89,7
200 Meter Dash,Girls,1,,Finals,-2.0,Rickiann Russell,23,3,Holmwood Technical,24.16,6
200 Meter Dash,Girls,1,,Finals,-2.0,Kacian Powell,23,4,Edwin Allen High,24.18,5
200 Meter Dash,Girls,1,,Finals,-2.0,Kamaria Knight,23,5,St. Catherine High,24.25,4
200 Meter Dash,Girls,1,,Finals,-2.0,Shantae Pryce,23,6,St. Mary High,24.66,3
200 Meter Dash,Girls,1,,Finals,-2.0,Glacian Loutin,23,7,St. Mary High,25.22,2
200 Meter Dash,Girls,1,,Finals,-2.0,Mikela Coombs,23,8,Excelsior High,25.29,1
200 Meter Dash,Girls,2,,Finals,-3.8,Shemonique Hazle,23,1,24.36 -3.8,24.36,9
200 Meter Dash,Girls,2,,Finals,-3.8,Sabrina Dockery,23,2,24.36 -3.8,24.36,7
200 Meter Dash,Girls,2,,Finals,-3.8,Brittney McCormac,23,3,24.73 -3.8,24.73,6
200 Meter Dash,Girls,2,,Finals,-3.8,Abigail Wolfe,23,4,24.77 -3.8,24.77,5
200 Meter Dash,Girls,2,,Finals,-3.8,Briana Campbell,23,5,24.78 -3.8,24.78,4
200 Meter Dash,Girls,2,,Finals,-3.8,Kryshell Hoolong,23,6,25.20 -3.8,25.20,3
200 Meter Dash,Girls,2,,Finals,-3.8,Shagay Sheppy,23,7,25.52 -3.8,25.52,2
200 Meter Dash,Girls,2,,Finals,-3.8,Habiba Harris,23,--,-- # 963 Habiba Harris,DNF,0
200 Meter Dash,Girls,3,,Finals,-0.6,Natrece East,23,1,Wolmer's Gir,24.20,9
200 Meter Dash,Girls,3,,Finals,-0.6,Theianna-Lee Terr,23,2,Edwin Allen High,24.64,7
200 Meter Dash,Girls,3,,Finals,-0.6,Onetta Mitchell,23,3,Hydel High,24.92,6
200 Meter Dash,Girls,3,,Finals,-0.6,Shanoya Douglas,23,4,Muschett High,25.09,5
200 Meter Dash,Girls,3,,Finals,-0.6,Nastassia Fletche,23,5,Hydel High,25.13,4
200 Meter Dash,Girls,3,,Finals,-0.6,Breana Brown,23,6,Excelsior High,25.29,3
200 Meter Dash,Girls,3,,Finals,-0.6,Poshanna-Lee Blak,23,7,St. Jago High,25.33,2
200 Meter Dash,Girls,3,,Finals,-0.6,Kimberly Wright,23,8,Immaculate C,25.39,1
200 Meter Dash,Girls,4,,Finals,-1.4,Kayla Johnson,23,1,Immaculate C,25.29,9
200 Meter Dash,Girls,4,,Finals,-1.4,Gabrielle Morgan,23,2,Hydel High,25.54,7
200 Meter Dash,Girls,4,,Finals,-1.4,Tresha-Lee Suther,23,3,Clarendon College,25.58,6
200 Meter Dash,Girls,4,,Finals,-1.4,Maya Oakley,23,4,Holmwood Technical,25.89,5
200 Meter Dash,Girls,4,,Finals,-1.4,Kevina Bourne,23,5,Port Antonio High,25.93,4
200 Meter Dash,Girls,4,,Finals,-1.4,Maria Baker,23,6,Holmwood Technical,26.08,3
200 Meter Dash,Girls,4,,Finals,-1.4,Trecia-Ann Grant,23,7,St. Jago High,26.09,2
200 Meter Dash,Girls,4,,Finals,-1.4,Teixiera Johnson,23,8,Hydel High,26.93,1
400 Meter Dash,Boys,2,,Finals,,Tahj-Marques Whit,23,1,Kingston College,47.73,9
400 Meter Dash,Boys,2,,Finals,,Omary Robinson,23,2,Jamaica College,48.49,7
400 Meter Dash,Boys,2,,Finals,,Nickecoy Bramwell,23,3,Calabar High,48.88,6
400 Meter Dash,Boys,2,,Finals,,Zachary Wallace,23,4,Maggotty High,49.22,5
400 Meter Dash,Boys,2,,Finals,,Kishawn Hoffman,23,5,Excelsior High,49.64,4
400 Meter Dash,Boys,2,,Finals,,Ian Barker,23,6,St. Catherine High,49.83,3
400 Meter Dash,Boys,2,,Finals,,Kenrick Sharpe,23,7,St. Mary Technical,50.01,2
400 Meter Dash,Boys,2,,Finals,,Daniel Francis,23,8,Alphansus Da,50.40,1
400 Meter Dash,Boys,3,,Finals,,Christopher Ellis,23,1,Calabar High,50.49,9
400 Meter Dash,Boys,3,,Finals,,Jordan Rehedul,23,2,Kingston College,50.67,7
400 Meter Dash,Boys,3,,Finals,,Eshanee Porter,23,3,Kingston College,50.69,6
400 Meter Dash,Boys,3,,Finals,,Rasheed Grant,23,4,St. Mary High,51.52,5
400 Meter Dash,Boys,3,,Finals,,Gregory McFarlane,23,5,Excelsior High,52.92,4
400 Meter Dash,Boys,3,,Finals,,Akeem Honeyghan,23,6,Maggotty High,53.73,3
400 Meter Dash,Boys,3,,Finals,,Marko Callaghan,23,7,Jamaica College,53.86,2
400 Meter Dash,Boys,3,,Finals,,Jevari McKoy,23,--,Ferncourt High,DNS,0
400 Meter Dash,Boys,1,,Finals,,Delano Kennedy,23,1,Edwin Allen High,45.27,9
400 Meter Dash,Boys,1,,Finals,,Malique Smithband,23,2,Jamaica College,45.74,7
400 Meter Dash,Boys,1,,Finals,,Jasauna Dennis,23,3,St. Elizabet,45.87,6
400 Meter Dash,Boys,1,,Finals,,Amal Glasgow,23,4,Kingston College,46.23,5
400 Meter Dash,Boys,1,,Finals,,Emmanuel Rwotomiy,23,5,Kingston College,47.38,4
400 Meter Dash,Boys,1,,Finals,,Enrique Webster,23,6,St. Elizabet,48.04,3
400 Meter Dash,Boys,1,,Finals,,Chevoney Reid,23,7,St. Andrew T,50.77,2
400 Meter Dash,Boys,1,,Finals,,Markanthony Mille,23,--,Jamaica College,DNS,0
400 Meter Dash,Girls,1,,Finals,,Rickiann Russell,23,1,Holmwood Technical,51.26,9
400 Meter Dash,Girls,1,,Finals,,Oneika McAnnuff,23,2,Hydel High,52.11,7
400 Meter Dash,Girls,1,,Finals,,Kacian Powell,23,3,Edwin Allen High,52.76,6
400 Meter Dash,Girls,1,,Finals,,Tonyan Beckford,23,4,Edwin Allen High,52.88,5
400 Meter Dash,Girls,1,,Finals,,Alliah Baker,23,5,Hydel High,52.97,4
400 Meter Dash,Girls,1,,Finals,,Jamara Patterson,23,6,St. Catherine High,54.77,3
400 Meter Dash,Girls,1,,Finals,,Annalice Brady,23,7,Holmwood Technical,54.80,2
400 Meter Dash,Girls,1,,Finals,,Shanque Williams,23,8,St. Elizabet,55.82,1
400 Meter Dash,Girls,2,,Finals,,Jody-Ann Daley,23,1,Hydel High,53.61,9
400 Meter Dash,Girls,2,,Finals,,Sabrina Dockery,23,2,Lacovia High,54.12,7
400 Meter Dash,Girls,2,,Finals,,Kitania Headley,23,3,St. Catherine High,54.13,6
400 Meter Dash,Girls,2,,Finals,,Kellyann Carr,23,4,Edwin Allen High,54.52,5
400 Meter Dash,Girls,2,,Finals,,Rosalee Gallimore,23,5,Holmwood Technical,55.15,4
400 Meter Dash,Girls,2,,Finals,,Aaliyah Mullings,23,6,Hydel High,56.82,3
400 Meter Dash,Girls,2,,Finals,,Camio White,23,7,Holmwood Technical,57.01,2
400 Meter Dash,Girls,2,,Finals,,Shevaughn Thomas,23,8,Vere Technical,58.05,1
400 Meter Dash,Girls,3,,Finals,,Nastassia Fletche,23,1,Hydel High,53.99,9
400 Meter Dash,Girls,3,,Finals,,Breana Brown,23,2,Excelsior High,55.58,7
400 Meter Dash,Girls,3,,Finals,,Rhianna Lewis,23,3,Rhodes Hall High,56.15,6
400 Meter Dash,Girls,3,,Finals,,Maddison Campbell,23,4,Ferncourt High,56.54,5
400 Meter Dash,Girls,3,,Finals,,Zonya-Camay Sterl,23,5,Wolmer's Gir,56.69,4
400 Meter Dash,Girls,3,,Finals,,Britannaia Bailey,23,6,Holmwood Technical,57.27,3
400 Meter Dash,Girls,3,,Finals,,Kaysian Sewell,23,7,Wolmer's Gir,58.61,2
400 Meter Dash,Girls,3,,Finals,,Shanoya Douglas,23,8,Muschett High,58.72,1
100 Meter Dash,Boys,1,,Finals,0.1,Damor Miller,24,1,Excelsior Hi,10.31,9
100 Meter Dash,Boys,1,,Finals,0.1,Khamani Gordon,24,2,Calabar High School,10.37,7
100 Meter Dash,Boys,1,,Finals,0.1,Yourie Lawrence Clarke,24,3,Kingston College,10.45,6
100 Meter Dash,Boys,1,,Finals,0.1,Raheem Pinnock,24,4,St. Jago Hig,10.46,5
100 Meter Dash,Boys,1,,Finals,0.1,Shaquane Gordon,24,5,Calabar High School,10.50,4
100 Meter Dash,Boys,1,,Finals,0.1,Lennon Green,24,6,Excelsior Hi,10.53,3
100 Meter Dash,Boys,1,,Finals,0.1,Hector Benjamin,24,7,Jamaica College,11.04,2
100 Meter Dash,Boys,1,,Finals,0.1,Omarion Barrett,24,8,Steer Town Academy,14.09,1
100 Meter Dash,Boys,2,,Finals,0.2,Nyrone Wade,24,1,Kingston College,10.43,9
100 Meter Dash,Boys,2,,Finals,0.2,Malike Nugent,24,2,Excelsior Hi,10.52,7
100 Meter Dash,Boys,2,,Finals,0.2,Tavaine Stewart,24,3,Herbert Morr,10.55,6
100 Meter Dash,Boys,2,,Finals,0.2,Johan-Ramaldo Smythe,24,4,Muschett Hig,10.56,5
100 Meter Dash,Boys,2,,Finals,0.2,Kyle Bodden,24,5,Kingston College,10.61,4
100 Meter Dash,Boys,2,,Finals,0.2,Antwone Bygrave,24,6,St. George's,10.66,3
100 Meter Dash,Boys,2,,Finals,0.2,Thomas Daley,24,7,Cornwall College,10.70,2
100 Meter Dash,Boys,2,,Finals,0.2,Byron Walker,24,8,Calabar High School,10.76,1
100 Meter Dash,Boys,3,,Finals,0.7,Mario Ross,24,1,Wolmer's Boy,10.88,9
100 Meter Dash,Boys,3,,Finals,0.7,Ched Brown,24,2,Calabar High School,10.90,7
100 Meter Dash,Boys,3,,Finals,0.7,Naethan Bryan,24,3,St. George's,11.02,6
100 Meter Dash,Boys,3,,Finals,0.7,Jamanie Hylton,24,4,St. Elizabet,11.14,5
100 Meter Dash,Boys,3,,Finals,0.7,Andre Boyd,24,5,St. Jago Hig,11.19,4
100 Meter Dash,Boys,3,,Finals,0.7,Orandy Campbell,24,6,Kingston College,11.26,3
100 Meter Dash,Boys,3,,Finals,0.7,Jevaney Findlay,24,7,St. Jago Hig,11.29,2
100 Meter Dash,Boys,3,,Finals,0.7,Kalel Archibald,24,8,Edwin Allen,11.31,1
100 Meter Dash,Girls,1,,Finals,1.4,Alliah Baker,24,1,Hydel High School,11.34,9
100 Meter Dash,Girls,1,,Finals,1.4,Jounee Armstrong,24,2,Edwin Allen,11.52,7
100 Meter Dash,Girls,1,,Finals,1.4,Mickayla Gardener,24,3,Wolmer's Gir,11.59,6
100 Meter Dash,Girls,1,,Finals,1.4,Chevauna Grant,24,4,Titchfield H,11.59,5
100 Meter Dash,Girls,1,,Finals,1.4,Trezeguet Taylor,24,5,Edwin Allen,11.70,4
100 Meter Dash,Girls,1,,Finals,1.4,Habiba Harris,24,6,St. Elizabet,11.71,3
100 Meter Dash,Girls,1,,Finals,1.4,Asharria Ulett,24,7,St. Catherin,11.97,2
100 Meter Dash,Girls,1,,Finals,1.4,Caneila Hope,24,8,Camperdown H,11.99,1
100 Meter Dash,Girls,2,,Finals,0.5,Theianna-Lee Terrelonge,24,1,Edwin Allen,11.22,9
100 Meter Dash,Girls,2,,Finals,0.5,Sabrina Dockery,24,2,Lacovia High School,11.36,7
100 Meter Dash,Girls,2,,Finals,0.5,Briana Campbell,24,3,St. Jago Hig,11.48,6
100 Meter Dash,Girls,2,,Finals,0.5,Tiana Marshall,24,4,Wolmer's Gir,11.72,5
100 Meter Dash,Girls,2,,Finals,0.5,Shemonique Hazle,24,5,Hydel High School,11.77,4
100 Meter Dash,Girls,2,,Finals,0.5,Renecia Edwards,24,6,Edwin Allen,11.80,3
100 Meter Dash,Girls,2,,Finals,0.5,Bryana Davidson,24,7,St. Jago Hig,11.84,2
100 Meter Dash,Girls,2,,Finals,0.5,Shevi-Anne Shim,24,8,Immaculate C,11.90,1
100 Meter Dash,Girls,3,,Finals,1.1,Natrece East,24,1,Wolmer's Gir,11.42,9
100 Meter Dash,Girls,3,,Finals,1.1,Adora Campbell,24,2,St. Jago Hig,11.52,7
100 Meter Dash,Girls,3,,Finals,1.1,Kerelle Etienne,24,3,Edwin Allen,11.73,6
100 Meter Dash,Girls,3,,Finals,1.1,Kaliesha Bell,24,4,St. Mary Hig,11.74,5
100 Meter Dash,Girls,3,,Finals,1.1,Kayla Johnson,24,5,Immaculate C,11.91,4
100 Meter Dash,Girls,3,,Finals,1.1,Pasha Gaye Forrester,24,6,Vere Technic,12.10,3
100 Meter Dash,Girls,3,,Finals,1.1,Maria Baker,24,7,Holmwood Tec,12.18,2
100 Meter Dash,Girls,3,,Finals,1.1,Karee Tape,24,8,Edwin Allen,12.19,1
100 Meter Dash,Girls,4,,Finals,0.8,Teixiera Johnson,24,1,Hydel High School,11.87,9
100 Meter Dash,Girls,4,,Finals,0.8,Mick-Kayla Gardener,24,2,Wolmer's Gir,12.27,7
100 Meter Dash,Girls,4,,Finals,0.8,Rihanna Scott,24,3,Ferncourt Hi,12.31,6
100 Meter Dash,Girls,4,,Finals,0.8,Makaila McDonald,24,4,Edwin Allen,12.33,5
100 Meter Dash,Girls,4,,Finals,0.8,Tashana Godfrey,24,5,Edwin Allen,12.38,4
100 Meter Dash,Girls,4,,Finals,0.8,Abigail Brown,24,6,Immaculate C,12.41,3
100 Meter Dash,Girls,4,,Finals,0.8,Tanecia Richards,24,7,Holmwood Tec,12.43,2
100 Meter Dash,Girls,4,,Finals,0.8,Chelsea-Ann Samuels,24,8,St. Jago Hig,12.62,1
200 Meter Dash,Boys,2,,Finals,-3.8,Johan-Ramaldo Smythe,24,1,21.31,21.35,9
200 Meter Dash,Boys,2,,Finals,-3.8,Jabari Matheson,24,2,21.77,21.64,7
200 Meter Dash,Boys,2,,Finals,-3.8,Malique Dennis,24,3,22.16,21.87,6
200 Meter Dash,Boys,2,,Finals,-3.8,Joshua Grant,24,4,22.06,22.01,5
200 Meter Dash,Boys,2,,Finals,-3.8,Antwone Bygrave,24,5,22.01,22.05,4
200 Meter Dash,Boys,2,,Finals,-3.8,Ian Barker,24,6,22.05,22.05,3
200 Meter Dash,Boys,2,,Finals,-3.8,Nasir McMorris,24,7,22.19,22.42,2
200 Meter Dash,Boys,2,,Finals,-3.8,Byron Walker,24,8,22.28,22.51,1
200 Meter Dash,Boys,1,,Finals,-0.1,Amal Glasgow,24,1,21.26,21.22,9
200 Meter Dash,Boys,1,,Finals,-0.1,Gary Card,24,2,21.17,21.23,7
200 Meter Dash,Boys,1,,Finals,-0.1,Marcinho Rose,24,3,20.79,21.24,6
200 Meter Dash,Boys,1,,Finals,-0.1,Raheem Pinnock,24,4,21.76,21.46,5
200 Meter Dash,Boys,1,,Finals,-0.1,Romario Hines,24,5,21.59,21.78,4
200 Meter Dash,Boys,1,,Finals,-0.1,Omar James,24,6,21.57,21.83,3
200 Meter Dash,Boys,1,,Finals,-0.1,Rhaeim Allyson,24,7,21.62,21.89,2
200 Meter Dash,Boys,1,,Finals,-0.1,Rosean Smith,24,--,21.52,DNF,0
200 Meter Dash,Boys,3,,Finals,-1.7,Mario Ross,24,1,22.67,22.21,9
200 Meter Dash,Boys,3,,Finals,-1.7,Ched Brown,24,2,22.83,22.54,7
200 Meter Dash,Boys,3,,Finals,-1.7,Oneil Lawrence,24,3,22.54,22.73,6
200 Meter Dash,Boys,3,,Finals,-1.7,Andre Boyd,24,4,23.11,23.05,5
200 Meter Dash,Boys,3,,Finals,-1.7,Jason Pitter,24,5,23.29,23.08,4
200 Meter Dash,Boys,3,,Finals,-1.7,Deandre Myers,24,6,23.31,23.27,3
200 Meter Dash,Boys,3,,Finals,-1.7,Rayvon Black,24,7,22.99,23.28,2
200 Meter Dash,Boys,3,,Finals,-1.7,Taheem Thompson,24,8,23.24,23.58,1
200 Meter Dash,Girls,1,,Finals,-0.4,Alliah Baker,24,1,24.27,23.89,9
200 Meter Dash,Girls,1,,Finals,-0.4,Brittney McCormack,24,2,24.49,24.44,7
200 Meter Dash,Girls,1,,Finals,-0.4,Chevauna Grant,24,3,24.49,24.46,6
200 Meter Dash,Girls,1,,Finals,-0.4,Mickayla Gardener,24,4,24.02,24.53,5
200 Meter Dash,Girls,1,,Finals,-0.4,Shanque Williams,24,5,24.71,24.61,4
200 Meter Dash,Girls,1,,Finals,-0.4,Jounee Armstrong,24,6,24.50,24.71,3
200 Meter Dash,Girls,1,,Finals,-0.4,Kaycian Johnson,24,7,24.64,24.95,2
200 Meter Dash,Girls,1,,Finals,-0.4,Trezeguet Taylor,24,8,24.71,25.00,1
200 Meter Dash,Girls,2,,Finals,-3.5,Shanoya Douglas,24,1,23.53,23.93,9
200 Meter Dash,Girls,2,,Finals,-3.5,Theianna-Lee Terrelonge,24,2,23.95,24.31,7
200 Meter Dash,Girls,2,,Finals,-3.5,Shemonique Hazle,24,3,24.67,24.38,6
200 Meter Dash,Girls,2,,Finals,-3.5,Jody-Ann Daley,24,4,24.43,24.59,5
200 Meter Dash,Girls,2,,Finals,-3.5,Shagay Sheppy,24,5,24.76,24.93,4
200 Meter Dash,Girls,2,,Finals,-3.5,Tianna Rhoomes,24,6,24.74,25.03,3
200 Meter Dash,Girls,2,,Finals,-3.5,Shevi-Anne Shim,24,7,24.69,25.17,2
200 Meter Dash,Girls,2,,Finals,-3.5,Sabrina Dockery,24,--,24.41,FS,0
200 Meter Dash,Girls,3,,Finals,-3.4,Natrece East,24,1,24.15,24.29,9
200 Meter Dash,Girls,3,,Finals,-3.4,Kimberly Wright,24,2,24.48,24.70,7
200 Meter Dash,Girls,3,,Finals,-3.4,Sashana Johnson,24,3,24.79,24.80,6
200 Meter Dash,Girls,3,,Finals,-3.4,Kaliesha Bell,24,4,24.72,25.06,5
200 Meter Dash,Girls,3,,Finals,-3.4,Shannia Campbell,24,5,25.30,25.13,4
200 Meter Dash,Girls,3,,Finals,-3.4,Kevina Bourne,24,6,25.04,25.52,3
200 Meter Dash,Girls,3,,Finals,-3.4,Kerelle Etienne,24,7,24.86,25.54,2
200 Meter Dash,Girls,3,,Finals,-3.4,Trecia-Ann Grant,24,8,25.07,25.78,1
200 Meter Dash,Girls,4,,Finals,-4.8,Teixiera Johnson,24,1,25.23,25.44,9
200 Meter Dash,Girls,4,,Finals,-4.8,Tyecia McDonald,24,2,25.46,25.91,7
200 Meter Dash,Girls,4,,Finals,-4.8,Mick-Kayla Gardener,24,3,26.09,26.11,6
200 Meter Dash,Girls,4,,Finals,-4.8,Kerian Jarrett,24,4,26.06,26.17,5
200 Meter Dash,Girls,4,,Finals,-4.8,Makaila McDonald,24,5,26.26,26.50,4
200 Meter Dash,Girls,4,,Finals,-4.8,Aliona Crawford,24,6,26.20,26.82,3
200 Meter Dash,Girls,4,,Finals,-4.8,Imani Crawford,24,7,26.33,27.14,2
200 Meter Dash,Girls,4,,Finals,-4.8,Jadeanne Patterson,24,8,26.03,27.58,1
400 Meter Dash,Boys,2,,Finals,,Demarco Bennett,24,1,48.40,46.91,9
400 Meter Dash,Boys,2,,Finals,,Nickecoy Bramwell,24,2,49.31,47.39,7
400 Meter Dash,Boys,2,,Finals,,Jabari Matheson,24,3,48.36,47.40,6
400 Meter Dash,Boys,2,,Finals,,Markel Smith,24,4,48.07,47.81,5
400 Meter Dash,Boys,2,,Finals,,Rashad Buckle,24,5,49.11,49.19,4
400 Meter Dash,Boys,2,,Finals,,Troydian Flemmings,24,6,48.68,49.22,3
400 Meter Dash,Boys,2,,Finals,,Dantae Simpson,24,7,49.23,49.67,2
400 Meter Dash,Boys,2,,Finals,,Gregory McFarlane,24,8,49.23,50.22,1
400 Meter Dash,Boys,3,,Finals,,Rushaine Richards,24,1,50.40,49.54,9
400 Meter Dash,Boys,3,,Finals,,Oneil Lawrence,24,2,50.75,50.11,7
400 Meter Dash,Boys,3,,Finals,,Kyle Thompson,24,3,50.81,51.07,6
400 Meter Dash,Boys,3,,Finals,,Jason Pitter,24,4,51.15,51.66,5
400 Meter Dash,Boys,3,,Finals,,Diwayne Sharpe,24,5,51.73,53.16,4
400 Meter Dash,Boys,3,,Finals,,Raneil Burke,24,6,51.89,53.24,3
400 Meter Dash,Boys,3,,Finals,,Roshane Howard,24,7,51.89,53.49,2
400 Meter Dash,Boys,3,,Finals,,Rayvon Black,24,--,Denbigh High School,FS,0
400 Meter Dash,Boys,1,,Finals,,Marcinho Rose,24,1,46.93,45.93,9
400 Meter Dash,Boys,1,,Finals,,Amal Glasgow,24,2,47.45,46.85,7
400 Meter Dash,Boys,1,,Finals,,Omary Robinson,24,3,47.60,46.92,6
400 Meter Dash,Boys,1,,Finals,,Zachary Wallace,24,4,47.92,48.06,5
400 Meter Dash,Boys,1,,Finals,,Omar James,24,5,48.58,48.34,4
400 Meter Dash,Boys,1,,Finals,,Daniel Francis,24,6,48.38,48.50,3
400 Meter Dash,Boys,1,,Finals,,Lushane Blake,24,7,48.39,49.38,2
400 Meter Dash,Boys,1,,Finals,,Ryheem Mighten,24,8,48.76,49.58,1
400 Meter Dash,Girls,1,,Finals,,Abigail Campbell,24,1,53.70,52.27,9
400 Meter Dash,Girls,1,,Finals,,Tonyan Beckford,24,2,53.37,53.22,7
400 Meter Dash,Girls,1,,Finals,,Natasha Fox,24,3,54.98,54.48,6
400 Meter Dash,Girls,1,,Finals,,Shanque Williams,24,4,54.03,54.67,5
400 Meter Dash,Girls,1,,Finals,,Quana Walker,24,5,54.49,54.99,4
400 Meter Dash,Girls,1,,Finals,,Anecia Campbell,24,6,54.55,55.13,3
400 Meter Dash,Girls,1,,Finals,,Ryana Dennis,24,7,54.91,55.55,2
400 Meter Dash,Girls,1,,Finals,,Diandra Kelly,24,8,54.64,56.20,1
400 Meter Dash,Girls,2,,Finals,,Shanoya Douglas,24,1,52.96,53.03,9
400 Meter Dash,Girls,2,,Finals,,Kellyann Carr,24,2,53.40,53.58,7
400 Meter Dash,Girls,2,,Finals,,Nastassia Fletcher,24,3,53.91,53.98,6
400 Meter Dash,Girls,2,,Finals,,Jody-Ann Daley,24,4,53.63,55.24,5
400 Meter Dash,Girls,2,,Finals,,Shevaughn Thomas,24,5,54.33,55.57,4
400 Meter Dash,Girls,2,,Finals,,Shagay Sheppy,24,6,54.83,56.04,3
400 Meter Dash,Girls,2,,Finals,,Abrina Wright,24,7,55.61,57.78,2
400 Meter Dash,Girls,2,,Finals,,Breana Brown,24,8,54.97,58.14,1
400 Meter Dash,Girls,3,,Finals,,Sashana Johnson,24,1,55.25,54.59,9
400 Meter Dash,Girls,3,,Finals,,Tracey-Ann Evans,24,2,55.83,55.28,7
400 Meter Dash,Girls,3,,Finals,,Kevina Bourne,24,3,55.41,56.78,6
400 Meter Dash,Girls,3,,Finals,,Trisaenia Cohen,24,4,56.74,56.94,5
400 Meter Dash,Girls,3,,Finals,,Alyssa Carty,24,5,57.64,58.26,4
400 Meter Dash,Girls,3,,Finals,,Shannia Campbell,24,6,57.38,58.48,3
400 Meter Dash,Girls,3,,Finals,,Shannaty Burke,24,7,57.57,59.75,2
400 Meter Dash,Girls,3,,Finals,,Tresha-Lee Sutherland,24,--,Clarendon College,DNS,0
800 Meter Run,Boys,2,,Finals,,"Miller, Chad",12,1,16 Kingston College,1:56.63,9
800 Meter Run,Boys,2,,Finals,,"Hutton, Alex",12,2,16 Calabar High School,1:56.97,7
800 Meter Run,Boys,2,,Finals,,"MC Kenzie, Ricardo",12,3,16 Cornwall College,1:57.58,6
800 Meter Run,Boys,2,,Finals,,"Rochester, Delano",12,4,16 Clarendon College,1:58.59,5
800 Meter Run,Boys,2,,Finals,,"Morrison, Miguel",12,5,16 Kingston College,1:58.70,4
800 Meter Run,Boys,2,,Finals,,"Mills, Jevaine",12,6,16 Petersfield High,1:59.00,3
800 Meter Run,Boys,2,,Finals,,"Dixon, Orville",12,7,14 Calabar High School,1:59.55,2
800 Meter Run,Boys,2,,Finals,,"MC Leod, Jeromia",12,8,16 Claude McKAY Hig,2:02.42,1
800 Meter Run,Boys,3,,Finals,,"Hamilton, Chevenne",12,1,14 Calabar High School,2:05.04,9
800 Meter Run,Boys,3,,Finals,,"James, Jevaughney",12,2,13 St.Elizabeth Tec,2:05.08,7
800 Meter Run,Boys,3,,Finals,,"Butler, Rayon",12,3,14 Holmwood Technical,2:05.36,6
800 Meter Run,Boys,3,,Finals,,"Smith, Jean-Marc",12,4,14 Kingston College,2:08.46,5
800 Meter Run,Boys,3,,Finals,,"Francis, Aykeeme",12,5,14 Calabar High School,2:08.56,4
800 Meter Run,Boys,3,,Finals,,"Boyd, Damoy",12,6,13 Kingston College,2:09.37,3
800 Meter Run,Boys,3,,Finals,,"Brown, Kashiek",12,7,13 Jamaica College,2:09.91,2
800 Meter Run,Boys,3,,Finals,,"Stapleton, Shavawn",12,8,14 Camperdown,2:10.95,1
800 Meter Run,Boys,3,,Finals,,"Henry, Shane",12,9,13 Wolmers' Boys SC,2:16.48,0
800 Meter Run,Boys,1,,Finals,,"Powell, Sanj D.",12,1,19 Kingston College,1:53.17,9
800 Meter Run,Boys,1,,Finals,,"Richards, Danielle",12,2,19 Holmwood Technical,1:53.40,7
800 Meter Run,Boys,1,,Finals,,"Saunders, Alex",12,3,19 Kingston College,1:53.47,6
800 Meter Run,Boys,1,,Finals,,"Dacosta, Waquar",12,4,19 Jamaica College,1:54.54,5
800 Meter Run,Boys,1,,Finals,,"Housey, Andre",12,5,19 Holmwood Technical,1:54.82,4
800 Meter Run,Boys,1,,Finals,,"Pantry, Sanjer",12,6,19 St. Jago High,1:58.26,3
800 Meter Run,Boys,1,,Finals,,"Black, Jordain",12,7,18 Cornwall College,2:05.06,2
800 Meter Run,Girls,1,,Finals,,"Campbell, Simoya",12,1,18 Spalding High SC,2:05.22,9
800 Meter Run,Girls,1,,Finals,,"Plummer, Petrene",12,2,19 Holmwood Technical,2:11.81,7
800 Meter Run,Girls,1,,Finals,,"Blake, Molly-Ann",12,3,19 St. Jago High,2:12.19,6
800 Meter Run,Girls,1,,Finals,,"Montaque, Desreen",12,4,19 Edwin Allen High,2:13.16,5
800 Meter Run,Girls,1,,Finals,,"Johnson, Taska",12,5,18 Vere Technical High,2:14.20,4
800 Meter Run,Girls,1,,Finals,,"Watson, Chatalia",12,6,19 Holmwood Technical,2:19.19,3
800 Meter Run,Girls,1,,Finals,,"MC Donald, Shevel",12,7,18 St. Jago High,2:23.64,2
800 Meter Run,Girls,1,,Finals,,"Markland, Titania",12,--,18 St. Mary High,DNF,0
800 Meter Run,Girls,2,,Finals,,"Eubanks, Marleena",12,1,17 Edwin Allen High,2:10.44,9
800 Meter Run,Girls,2,,Finals,,"Smith, Chantai",12,2,16 St.Elizabeth Tec,2:12.05,7
800 Meter Run,Girls,2,,Finals,,"Leith, Genekee",12,3,16 St. Jago High,2:13.74,6
800 Meter Run,Girls,2,,Finals,,"Gardner, Sanikee",12,4,17 Edwin Allen High,2:16.04,5
800 Meter Run,Girls,2,,Finals,,"Clarke, Shanice",12,5,16 Vere Technical High,2:17.32,4
800 Meter Run,Girls,2,,Finals,,"Burrell, Roshae",12,6,16 St. Jago High,2:21.99,3
800 Meter Run,Girls,2,,Finals,,"Robertson, Ackeliah",12,7,17 St.Elizabeth Tec,2:24.73,2
800 Meter Run,Girls,3,,Finals,,"James, Tiffany",12,1,15 Papine High School,2:11.31,9
800 Meter Run,Girls,3,,Finals,,"Buchanan, Lisa",12,2,15 Holmwood Technical,2:11.90,7
800 Meter Run,Girls,3,,Finals,,"Bromfield, Junelle",12,3,14 St.Elizabeth Tec,2:13.86,6
